Slice,Count,Total.Area,Average.Size,X.Area,Perim.,Circ.,Solidity
W035_G4_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G4_8_perp_Atr.TIF,1,0.011,0.011,0.009,0.794,0.224,0.755
W035_G5_1_para_Atr.TIF,2,0.027,0.014,0.021,0.817,0.255,0.564
W035_G5_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G5_3_para_Atr.TIF,3,0.055,0.018,0.043,0.946,0.265,0.618
W035_G5_6_perp_Atr.TIF,1,0.049,0.049,0.039,3.305,0.056,0.185
W035_G5_7_perp_Atr.TIF,3,0.031,0.01,0.024,0.726,0.317,0.634
W035_G5_8_perp_Atr.TIF,1,0.017,0.017,0.013,1.003,0.209,0.716
W035_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_positive__Atr.TIF,9,0.361,0.04,0.284,2.213,0.134,0.323
W035_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G1_6_perp_B.TIF,1,0.015,0.015,0.011,0.737,0.336,0.606
W035_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G2_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G3_6_perp_B.TIF,1,0.016,0.016,0.012,0.791,0.317,0.778
W035_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W035_positive_B.TIF,9,0.399,0.044,0.314,2.329,0.135,0.329
W036_G1_1_para_Atr.TIF,9,0.192,0.021,0.151,1.326,0.254,0.508
W036_G1_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G1_6_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G1_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G2_1_para_Atr.TIF,1,0.011,0.011,0.009,0.634,0.356,0.612
W036_G2_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G2_6_para_Atr.TIF,1,0.029,0.029,0.023,1.482,0.167,0.454
W036_G2_9_perp_Atr.TIF,8,0.11,0.014,0.087,0.877,0.253,0.581
W036_G3_1_para_Atr.TIF,1,0.013,0.013,0.01,0.842,0.225,0.51
W036_G3_4_para_Atr.TIF,1,0.019,0.019,0.015,0.777,0.39,0.805
W036_G3_6_para_Atr.TIF,1,0.011,0.011,0.009,0.481,0.614,0.821
W036_G3_9_perp_Atr.TIF,1,0.053,0.053,0.042,2.776,0.086,0.405
W036_G4_1_para_Atr.TIF,1,0.015,0.015,0.012,0.91,0.225,0.544
W036_G4_4_perp_Atr.TIF,1,0.007,0.007,0.005,0.455,0.4,0.77
W036_G4_6_perp_Atr.TIF,2,0.034,0.017,0.027,0.985,0.237,0.612
W036_G4_9_perp_Atr.TIF,1,0.016,0.016,0.012,0.945,0.219,0.431
W036_G5_1_para_Atr.TIF,2,0.03,0.015,0.023,0.885,0.296,0.688
W036_G5_4_para_Atr.TIF,2,0.033,0.017,0.026,0.963,0.311,0.647
W036_G5_6_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G5_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_negative__Atr.TIF,1,0.009,0.009,0.007,0.628,0.281,0.597
W036_positive__Atr.TIF,9,0.385,0.043,0.303,2.141,0.16,0.399
W036_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G1_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G1_6_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G1_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G2_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G2_6_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G2_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G3_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G3_6_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G3_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G4_4_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G4_9_perp_B.TIF,1,0.008,0.008,0.007,0.517,0.394,0.685
W036_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G5_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G5_6_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_G5_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W036_positive_B.TIF,9,0.438,0.049,0.347,2.395,0.137,0.326
W037_G1_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G1_2_para_Atr.TIF,1,0.035,0.035,0.028,1.904,0.122,0.398
W037_G1_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G1_6_perp_Atr.TIF,1,0.02,0.02,0.016,1.127,0.197,0.474
W037_G1_7_perp_Atr.TIF,1,0.023,0.023,0.018,1.242,0.185,0.535
W037_G1_8_perp_Atr.TIF,2,0.019,0.009,0.015,0.578,0.395,0.774
W037_G2_1_para_Atr.TIF,1,0.016,0.016,0.013,0.89,0.257,0.489
W037_G2_2_para_Atr.TIF,1,0.006,0.006,0.005,0.337,0.635,0.839
W037_G2_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G2_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G2_8_perp_Atr.TIF,1,0.016,0.016,0.013,0.793,0.323,0.582
W037_G3_1_para_Atr.TIF,1,0.016,0.016,0.012,0.97,0.211,0.664
W037_G3_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G3_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G3_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G3_7_perp_Atr.TIF,2,0.015,0.007,0.012,0.496,0.382,0.742
W037_G3_8_perp_Atr.TIF,1,0.013,0.013,0.01,0.801,0.257,0.494
W037_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G4_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G4_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G4_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G4_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G5_1_para_Atr.TIF,3,0.023,0.008,0.018,0.63,0.251,0.592
W037_G5_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G5_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G5_6_perp_Atr.TIF,3,0.018,0.006,0.014,0.507,0.307,0.681
W037_G5_7_perp_Atr.TIF,3,0.075,0.025,0.059,1.595,0.145,0.462
W037_G5_8_perp_Atr.TIF,2,0.013,0.006,0.01,0.438,0.416,0.759
W037_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_positive__Atr.TIF,9,0.337,0.037,0.266,2.088,0.145,0.379
W037_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G2_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G3_8_perp_B.TIF,1,0.006,0.006,0.004,0.558,0.227,0.622
W037_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W037_negative_B.TIF,1,0.008,0.008,0.006,0.573,0.308,0.63
W037_positive_B.TIF,9,0.384,0.043,0.302,2.171,0.154,0.388
W038_G1_1_para_Atr.TIF,3,0.03,0.01,0.024,0.826,0.183,0.525
W038_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_G2_1_para_Atr.TIF,1,0.054,0.054,0.043,2.832,0.085,0.396
W038_G2_6_perp_Atr.TIF,3,0.035,0.012,0.028,0.833,0.248,0.617
W038_G3_1_para_Atr.TIF,1,0.009,0.009,0.007,0.599,0.328,0.713
W038_G3_6_perp_Atr.TIF,1,0.027,0.027,0.021,1.562,0.137,0.413
W038_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_G4_6_perp_Atr.TIF,1,0.008,0.008,0.007,0.511,0.404,0.656
W038_G5_1_para_Atr.TIF,1,0.015,0.015,0.012,1.037,0.174,0.482
W038_G5_6_perp_Atr.TIF,2,0.027,0.014,0.022,0.841,0.244,0.666
W038_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_positive__Atr.TIF,9,0.393,0.044,0.309,2.195,0.152,0.39
W038_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_G1_6_perp_B.TIF,2,0.013,0.007,0.01,0.603,0.253,0.568
W038_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_G3_1_para_B.TIF,1,0.019,0.019,0.015,0.933,0.27,0.664
W038_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_G5_1_para_B.TIF,1,0.006,0.006,0.005,0.363,0.564,0.785
W038_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_positive_B.TIF,9,0.431,0.048,0.33,2.285,0.153,0.401
W039_G1_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G1_2_para_Atr.TIF,3,0.043,0.014,0.035,0.805,0.322,0.728
W039_G1_3_para_Atr.TIF,1,0.009,0.009,0.007,0.608,0.299,0.585
W039_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G1_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G1_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G2_1_para_Atr.TIF,1,0.018,0.018,0.015,1.289,0.136,0.746
W039_G2_2_para_Atr.TIF,1,0.018,0.018,0.014,1.119,0.178,0.621
W039_G2_3_para_Atr.TIF,1,0.009,0.009,0.007,0.453,0.521,0.776
W039_G2_6_perp_Atr.TIF,1,0.01,0.01,0.008,0.531,0.438,0.729
W039_G2_7_perp_Atr.TIF,2,0.039,0.02,0.032,1.066,0.243,0.51
W039_G2_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G3_2_para_Atr.TIF,1,0.007,0.007,0.006,0.379,0.627,0.904
W039_G3_3_para_Atr.TIF,1,0.021,0.021,0.017,1.213,0.175,0.482
W039_G3_6_perp_Atr.TIF,1,0.029,0.029,0.024,1.524,0.159,0.561
W039_G3_7_perp_Atr.TIF,1,0.059,0.059,0.048,3.245,0.07,0.279
W039_G3_8_perp_Atr.TIF,4,0.061,0.015,0.049,0.855,0.392,0.702
W039_G4_1_para_Atr.TIF,2,0.031,0.016,0.025,1.137,0.185,0.493
W039_G4_2_para_Atr.TIF,3,0.049,0.016,0.039,0.927,0.254,0.554
W039_G4_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G4_6_perp_Atr.TIF,1,0.017,0.017,0.013,0.978,0.217,0.501
W039_G4_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G4_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G5_1_para_Atr.TIF,2,0.014,0.007,0.011,0.419,0.505,0.758
W039_G5_2_para_Atr.TIF,2,0.095,0.048,0.077,2.782,0.247,0.506
W039_G5_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G5_6_perp_Atr.TIF,2,0.02,0.01,0.016,0.6,0.378,0.736
W039_G5_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G5_8_perp_Atr.TIF,1,0.025,0.025,0.02,1.524,0.135,0.543
W039_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_positive__Atr.TIF,9,0.383,0.043,0.309,2.207,0.147,0.386
W039_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G2_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G3_7_perp_B.TIF,1,0.027,0.027,0.022,1.425,0.169,0.478
W039_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G4_1_para_B.TIF,2,0.013,0.006,0.01,0.533,0.291,0.646
W039_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_negative_B.TIF,1,0.01,0.01,0.008,1.043,0.121,0.254
W039_positive_B.TIF,9,0.427,0.047,0.341,2.342,0.142,0.373
W040_G1_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G2_1_para_Atr.TIF,1,0.011,0.011,0.009,0.964,0.155,0.344
W040_G2_6_perp_Atr.TIF,1,0.014,0.014,0.011,0.861,0.233,0.537
W040_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G3_6_perp_Atr.TIF,2,0.023,0.012,0.018,0.723,0.338,0.581
W040_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G5_6_perp_Atr.TIF,8,0.131,0.016,0.103,0.956,0.267,0.549
W040_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_positive__Atr.TIF,9,0.367,0.041,0.289,2.205,0.143,0.384
W040_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G3_6_perp_B.TIF,1,0.014,0.014,0.011,0.798,0.284,0.68
W040_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_positive_B.TIF,9,0.427,0.047,0.337,2.247,0.151,0.388
W041_G1_10_perp_Atr.TIF,1,0.025,0.025,0.02,1.531,0.134,0.411
W041_G1_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_5_para_Atr.TIF,1,0.036,0.036,0.028,1.888,0.126,0.339
W041_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_7_perp_Atr.TIF,2,0.026,0.013,0.021,0.743,0.305,0.734
W041_G1_8_perp_Atr.TIF,1,0.006,0.006,0.004,0.351,0.567,0.874
W041_G1_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_10_perp_Atr.TIF,1,0.015,0.015,0.012,0.827,0.279,0.778
W041_G2_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_2_para_Atr.TIF,2,0.024,0.012,0.019,0.754,0.252,0.595
W041_G2_3_para_Atr.TIF,3,0.036,0.012,0.029,0.708,0.313,0.748
W041_G2_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_5_para_Atr.TIF,2,0.111,0.055,0.087,2.467,0.115,0.49
W041_G2_6_perp_Atr.TIF,1,0.007,0.007,0.006,0.416,0.522,0.876
W041_G2_7_perp_Atr.TIF,2,0.025,0.012,0.02,0.684,0.397,0.677
W041_G2_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_9_perp_Atr.TIF,1,0.007,0.007,0.006,0.55,0.3,0.602
W041_G3_10_perp_Atr.TIF,3,0.027,0.009,0.021,0.518,0.415,0.76
W041_G3_1_para_Atr.TIF,2,0.045,0.023,0.036,1.328,0.188,0.585
W041_G3_2_para_Atr.TIF,1,0.011,0.011,0.009,0.753,0.253,0.744
W041_G3_3_para_Atr.TIF,1,0.011,0.011,0.009,0.71,0.286,0.624
W041_G3_4_para_Atr.TIF,1,0.014,0.014,0.011,0.786,0.29,0.648
W041_G3_5_para_Atr.TIF,1,0.01,0.01,0.008,0.498,0.515,0.8
W041_G3_6_perp_Atr.TIF,1,0.027,0.027,0.021,1.527,0.146,0.403
W041_G3_7_perp_Atr.TIF,3,0.028,0.009,0.022,0.657,0.293,0.644
W041_G3_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G3_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_10_perp_Atr.TIF,1,0.017,0.017,0.013,0.756,0.376,0.708
W041_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_2_para_Atr.TIF,1,0.007,0.007,0.005,0.38,0.594,0.886
W041_G4_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_4_para_Atr.TIF,1,0.024,0.024,0.019,1.4,0.153,0.453
W041_G4_5_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_8_perp_Atr.TIF,1,0.007,0.007,0.006,0.497,0.36,0.67
W041_G4_9_perp_Atr.TIF,2,0.017,0.009,0.013,0.483,0.486,0.768
W041_G5_10_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_1_para_Atr.TIF,1,0.035,0.035,0.027,1.876,0.124,0.449
W041_G5_2_para_Atr.TIF,2,0.027,0.013,0.021,0.753,0.318,0.626
W041_G5_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_5_para_Atr.TIF,1,0.006,0.006,0.005,0.351,0.589,0.865
W041_G5_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_7_perp_Atr.TIF,1,0.023,0.023,0.018,0.859,0.394,0.728
W041_G5_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_positive_Atr.TIF,9,0.44,0.049,0.347,2.336,0.149,0.402
W041_G1_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_3_para_B.TIF,1,0.009,0.009,0.007,0.582,0.322,0.669
W041_G1_4_para_B.TIF,2,0.015,0.007,0.011,0.459,0.429,0.786
W041_G1_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_10_perp_B.TIF,1,0.191,0.191,0.15,6.853,0.051,0.173
W041_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_2_para_B.TIF,3,0.087,0.029,0.068,1.687,0.131,0.397
W041_G2_3_para_B.TIF,1,0.013,0.013,0.01,0.752,0.283,0.622
W041_G2_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_7_perp_B.TIF,1,0.007,0.007,0.005,0.346,0.715,0.914
W041_G2_8_perp_B.TIF,1,0.013,0.013,0.01,0.532,0.559,0.818
W041_G2_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G3_10_perp_B.TIF,2,0.02,0.01,0.015,0.61,0.345,0.683
W041_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G3_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G3_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G3_6_perp_B.TIF,1,0.008,0.008,0.006,0.481,0.424,0.683
W041_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
